date,food_item,demand,holiday
2024-11-21,Pizza,88,0
2024-11-21,Burger,86,0
2024-11-21,Pasta,80,0
2024-11-21,Salad,48,0
2024-11-21,Sandwich,75,0
2024-11-21,Rice Bowl,89,0
2024-11-21,Noodles,64,0
2024-11-21,Soup,38,0
2024-11-22,Pizza,99,0
2024-11-22,Burger,94,0
2024-11-22,Pasta,91,0
2024-11-22,Salad,46,0
2024-11-22,Sandwich,93,0
2024-11-22,Rice Bowl,107,0
2024-11-22,Noodles,79,0
2024-11-22,Soup,38,0
2024-11-23,Pizza,127,0
2024-11-23,Burger,153,0
2024-11-23,Pasta,134,0
2024-11-23,Salad,78,0
2024-11-23,Sandwich,169,0
2024-11-23,Rice Bowl,166,0
2024-11-23,Noodles,123,0
2024-11-23,Soup,78,0
2024-11-24,Pizza,118,0
2024-11-24,Burger,184,0
2024-11-24,Pasta,91,0
2024-11-24,Salad,83,0
2024-11-24,Sandwich,140,0
2024-11-24,Rice Bowl,126,0
2024-11-24,Noodles,123,0
2024-11-24,Soup,67,0
2024-11-25,Pizza,57,0
2024-11-25,Burger,78,0
2024-11-25,Pasta,68,0
2024-11-25,Salad,47,0
2024-11-25,Sandwich,96,0
2024-11-25,Rice Bowl,84,0
2024-11-25,Noodles,79,0
2024-11-25,Soup,38,0
2024-11-26,Pizza,69,0
2024-11-26,Burger,80,0
2024-11-26,Pasta,73,0
2024-11-26,Salad,50,0
2024-11-26,Sandwich,70,0
2024-11-26,Rice Bowl,76,0
2024-11-26,Noodles,84,0
2024-11-26,Soup,38,0
2024-11-27,Pizza,77,0
2024-11-27,Burger,98,0
2024-11-27,Pasta,61,0
2024-11-27,Salad,47,0
2024-11-27,Sandwich,85,0
2024-11-27,Rice Bowl,69,0
2024-11-27,Noodles,83,0
2024-11-27,Soup,38,0
2024-11-28,Pizza,94,0
2024-11-28,Burger,119,0
2024-11-28,Pasta,65,0
2024-11-28,Salad,55,0
2024-11-28,Sandwich,93,0
2024-11-28,Rice Bowl,102,0
2024-11-28,Noodles,69,0
2024-11-28,Soup,44,0
2024-11-29,Pizza,95,0
2024-11-29,Burger,105,0
2024-11-29,Pasta,68,0
2024-11-29,Salad,60,0
2024-11-29,Sandwich,113,0
2024-11-29,Rice Bowl,90,0
2024-11-29,Noodles,91,0
2024-11-29,Soup,44,0
2024-11-30,Pizza,146,0
2024-11-30,Burger,148,0
2024-11-30,Pasta,136,0
2024-11-30,Salad,77,0
2024-11-30,Sandwich,144,0
2024-11-30,Rice Bowl,118,0
2024-11-30,Noodles,107,0
2024-11-30,Soup,68,0
2024-12-01,Pizza,113,0
2024-12-01,Burger,176,0
2024-12-01,Pasta,88,0
2024-12-01,Salad,74,0
2024-12-01,Sandwich,131,0
2024-12-01,Rice Bowl,107,0
2024-12-01,Noodles,99,0
2024-12-01,Soup,60,0
2024-12-02,Pizza,71,0
2024-12-02,Burger,86,0
2024-12-02,Pasta,63,0
2024-12-02,Salad,46,0
2024-12-02,Sandwich,65,0
2024-12-02,Rice Bowl,75,0
2024-12-02,Noodles,80,0
2024-12-02,Soup,36,0
2024-12-03,Pizza,81,0
2024-12-03,Burger,87,0
2024-12-03,Pasta,73,0
2024-12-03,Salad,52,0
2024-12-03,Sandwich,86,0
2024-12-03,Rice Bowl,96,0
2024-12-03,Noodles,60,0
2024-12-03,Soup,30,0
2024-12-04,Pizza,88,0
2024-12-04,Burger,112,0
2024-12-04,Pasta,59,0
2024-12-04,Salad,45,0
2024-12-04,Sandwich,72,0
2024-12-04,Rice Bowl,77,0
2024-12-04,Noodles,83,0
2024-12-04,Soup,40,0
2024-12-05,Pizza,78,0
2024-12-05,Burger,99,0
2024-12-05,Pasta,58,0
2024-12-05,Salad,48,0
2024-12-05,Sandwich,100,0
2024-12-05,Rice Bowl,106,0
2024-12-05,Noodles,89,0
2024-12-05,Soup,33,0
2024-12-06,Pizza,106,0
2024-12-06,Burger,128,0
2024-12-06,Pasta,89,0
2024-12-06,Salad,56,0
2024-12-06,Sandwich,99,0
2024-12-06,Rice Bowl,90,0
2024-12-06,Noodles,71,0
2024-12-06,Soup,40,0
2024-12-07,Pizza,121,0
2024-12-07,Burger,167,0
2024-12-07,Pasta,130,0
2024-12-07,Salad,83,0
2024-12-07,Sandwich,125,0
2024-12-07,Rice Bowl,169,0
2024-12-07,Noodles,149,0
2024-12-07,Soup,75,0
2024-12-08,Pizza,149,0
2024-12-08,Burger,158,0
2024-12-08,Pasta,129,0
2024-12-08,Salad,64,0
2024-12-08,Sandwich,132,0
2024-12-08,Rice Bowl,118,0
2024-12-08,Noodles,102,0
2024-12-08,Soup,53,0
2024-12-09,Pizza,75,0
2024-12-09,Burger,100,0
2024-12-09,Pasta,64,0
2024-12-09,Salad,38,0
2024-12-09,Sandwich,91,0
2024-12-09,Rice Bowl,80,0
2024-12-09,Noodles,64,0
2024-12-09,Soup,38,0
2024-12-10,Pizza,68,0
2024-12-10,Burger,89,0
2024-12-10,Pasta,77,0
2024-12-10,Salad,43,0
2024-12-10,Sandwich,84,0
2024-12-10,Rice Bowl,93,0
2024-12-10,Noodles,77,0
2024-12-10,Soup,31,0
2024-12-11,Pizza,68,0
2024-12-11,Burger,80,0
2024-12-11,Pasta,73,0
2024-12-11,Salad,48,0
2024-12-11,Sandwich,76,0
2024-12-11,Rice Bowl,100,0
2024-12-11,Noodles,75,0
2024-12-11,Soup,35,0
2024-12-12,Pizza,84,0
2024-12-12,Burger,112,0
2024-12-12,Pasta,61,0
2024-12-12,Salad,47,0
2024-12-12,Sandwich,106,0
2024-12-12,Rice Bowl,87,0
2024-12-12,Noodles,80,0
2024-12-12,Soup,40,0
2024-12-13,Pizza,75,0
2024-12-13,Burger,99,0
2024-12-13,Pasta,78,0
2024-12-13,Salad,50,0
2024-12-13,Sandwich,84,0
2024-12-13,Rice Bowl,111,0
2024-12-13,Noodles,102,0
2024-12-13,Soup,51,0
2024-12-14,Pizza,154,0
2024-12-14,Burger,151,0
2024-12-14,Pasta,140,0
2024-12-14,Salad,74,0
2024-12-14,Sandwich,179,0
2024-12-14,Rice Bowl,172,0
2024-12-14,Noodles,137,0
2024-12-14,Soup,80,0
2024-12-15,Pizza,128,0
2024-12-15,Burger,140,0
2024-12-15,Pasta,106,0
2024-12-15,Salad,80,0
2024-12-15,Sandwich,116,0
2024-12-15,Rice Bowl,139,0
2024-12-15,Noodles,139,0
2024-12-15,Soup,54,0
2024-12-16,Pizza,80,0
2024-12-16,Burger,104,0
2024-12-16,Pasta,74,0
2024-12-16,Salad,53,0
2024-12-16,Sandwich,81,0
2024-12-16,Rice Bowl,91,0
2024-12-16,Noodles,74,0
2024-12-16,Soup,31,0
2024-12-17,Pizza,75,0
2024-12-17,Burger,103,0
2024-12-17,Pasta,59,0
2024-12-17,Salad,50,0
2024-12-17,Sandwich,91,0
2024-12-17,Rice Bowl,69,0
2024-12-17,Noodles,73,0
2024-12-17,Soup,42,0
2024-12-18,Pizza,79,0
2024-12-18,Burger,80,0
2024-12-18,Pasta,56,0
2024-12-18,Salad,47,0
2024-12-18,Sandwich,105,0
2024-12-18,Rice Bowl,75,0
2024-12-18,Noodles,79,0
2024-12-18,Soup,35,0
2024-12-19,Pizza,78,0
2024-12-19,Burger,119,0
2024-12-19,Pasta,80,0
2024-12-19,Salad,44,0
2024-12-19,Sandwich,91,0
2024-12-19,Rice Bowl,72,0
2024-12-19,Noodles,78,0
2024-12-19,Soup,44,0
2024-12-20,Pizza,116,1
2024-12-20,Burger,157,1
2024-12-20,Pasta,115,1
2024-12-20,Salad,100,1
2024-12-20,Sandwich,185,1
2024-12-20,Rice Bowl,119,1
2024-12-20,Noodles,142,1
2024-12-20,Soup,65,1
2024-12-21,Pizza,194,1
2024-12-21,Burger,279,1
2024-12-21,Pasta,207,1
2024-12-21,Salad,149,1
2024-12-21,Sandwich,235,1
2024-12-21,Rice Bowl,203,1
2024-12-21,Noodles,211,1
2024-12-21,Soup,91,1
2024-12-22,Pizza,191,1
2024-12-22,Burger,220,1
2024-12-22,Pasta,174,1
2024-12-22,Salad,104,1
2024-12-22,Sandwich,184,1
2024-12-22,Rice Bowl,232,1
2024-12-22,Noodles,147,1
2024-12-22,Soup,93,1
2024-12-23,Pizza,95,1
2024-12-23,Burger,110,1
2024-12-23,Pasta,76,1
2024-12-23,Salad,58,1
2024-12-23,Sandwich,139,1
2024-12-23,Rice Bowl,104,1
2024-12-23,Noodles,119,1
2024-12-23,Soup,55,1
2024-12-24,Pizza,111,1
2024-12-24,Burger,147,1
2024-12-24,Pasta,100,1
2024-12-24,Salad,78,1
2024-12-24,Sandwich,117,1
2024-12-24,Rice Bowl,114,1
2024-12-24,Noodles,123,1
2024-12-24,Soup,67,1
2024-12-25,Pizza,138,1
2024-12-25,Burger,145,1
2024-12-25,Pasta,116,1
2024-12-25,Salad,74,1
2024-12-25,Sandwich,134,1
2024-12-25,Rice Bowl,112,1
2024-12-25,Noodles,116,1
2024-12-25,Soup,52,1
2024-12-26,Pizza,117,1
2024-12-26,Burger,179,1
2024-12-26,Pasta,97,1
2024-12-26,Salad,65,1
2024-12-26,Sandwich,117,1
2024-12-26,Rice Bowl,157,1
2024-12-26,Noodles,118,1
2024-12-26,Soup,60,1
2024-12-27,Pizza,155,1
2024-12-27,Burger,195,1
2024-12-27,Pasta,112,1
2024-12-27,Salad,92,1
2024-12-27,Sandwich,172,1
2024-12-27,Rice Bowl,155,1
2024-12-27,Noodles,111,1
2024-12-27,Soup,79,1
2024-12-28,Pizza,205,1
2024-12-28,Burger,231,1
2024-12-28,Pasta,172,1
2024-12-28,Salad,103,1
2024-12-28,Sandwich,194,1
2024-12-28,Rice Bowl,238,1
2024-12-28,Noodles,152,1
2024-12-28,Soup,98,1
2024-12-29,Pizza,188,1
2024-12-29,Burger,192,1
2024-12-29,Pasta,194,1
2024-12-29,Salad,104,1
2024-12-29,Sandwich,194,1
2024-12-29,Rice Bowl,183,1
2024-12-29,Noodles,156,1
2024-12-29,Soup,74,1
2024-12-30,Pizza,117,1
2024-12-30,Burger,160,1
2024-12-30,Pasta,84,1
2024-12-30,Salad,71,1
2024-12-30,Sandwich,133,1
2024-12-30,Rice Bowl,130,1
2024-12-30,Noodles,98,1
2024-12-30,Soup,49,1
2024-12-31,Pizza,106,1
2024-12-31,Burger,154,1
2024-12-31,Pasta,112,1
2024-12-31,Salad,62,1
2024-12-31,Sandwich,121,1
2024-12-31,Rice Bowl,140,1
2024-12-31,Noodles,119,1
2024-12-31,Soup,68,1
2025-01-01,Pizza,132,1
2025-01-01,Burger,143,1
2025-01-01,Pasta,108,1
2025-01-01,Salad,79,1
2025-01-01,Sandwich,112,1
2025-01-01,Rice Bowl,129,1
2025-01-01,Noodles,121,1
2025-01-01,Soup,52,1
2025-01-02,Pizza,140,1
2025-01-02,Burger,162,1
2025-01-02,Pasta,130,1
2025-01-02,Salad,64,1
2025-01-02,Sandwich,128,1
2025-01-02,Rice Bowl,139,1
2025-01-02,Noodles,108,1
2025-01-02,Soup,68,1
2025-01-03,Pizza,152,1
2025-01-03,Burger,145,1
2025-01-03,Pasta,121,1
2025-01-03,Salad,86,1
2025-01-03,Sandwich,147,1
2025-01-03,Rice Bowl,172,1
2025-01-03,Noodles,146,1
2025-01-03,Soup,74,1
2025-01-04,Pizza,220,1
2025-01-04,Burger,249,1
2025-01-04,Pasta,207,1
2025-01-04,Salad,136,1
2025-01-04,Sandwich,249,1
2025-01-04,Rice Bowl,246,1
2025-01-04,Noodles,172,1
2025-01-04,Soup,113,1
2025-01-05,Pizza,164,1
2025-01-05,Burger,219,1
2025-01-05,Pasta,153,1
2025-01-05,Salad,139,1
2025-01-05,Sandwich,240,1
2025-01-05,Rice Bowl,214,1
2025-01-05,Noodles,191,1
2025-01-05,Soup,95,1
2025-01-06,Pizza,84,0
2025-01-06,Burger,89,0
2025-01-06,Pasta,59,0
2025-01-06,Salad,38,0
2025-01-06,Sandwich,90,0
2025-01-06,Rice Bowl,83,0
2025-01-06,Noodles,64,0
2025-01-06,Soup,29,0
2025-01-07,Pizza,86,0
2025-01-07,Burger,76,0
2025-01-07,Pasta,71,0
2025-01-07,Salad,56,0
2025-01-07,Sandwich,83,0
2025-01-07,Rice Bowl,72,0
2025-01-07,Noodles,77,0
2025-01-07,Soup,42,0
2025-01-08,Pizza,81,0
2025-01-08,Burger,118,0
2025-01-08,Pasta,57,0
2025-01-08,Salad,50,0
2025-01-08,Sandwich,97,0
2025-01-08,Rice Bowl,97,0
2025-01-08,Noodles,65,0
2025-01-08,Soup,44,0
2025-01-09,Pizza,85,0
2025-01-09,Burger,100,0
2025-01-09,Pasta,62,0
2025-01-09,Salad,60,0
2025-01-09,Sandwich,81,0
2025-01-09,Rice Bowl,82,0
2025-01-09,Noodles,72,0
2025-01-09,Soup,48,0
2025-01-10,Pizza,98,0
2025-01-10,Burger,128,0
2025-01-10,Pasta,72,0
2025-01-10,Salad,60,0
2025-01-10,Sandwich,106,0
2025-01-10,Rice Bowl,110,0
2025-01-10,Noodles,100,0
2025-01-10,Soup,37,0
2025-01-11,Pizza,144,0
2025-01-11,Burger,138,0
2025-01-11,Pasta,120,0
2025-01-11,Salad,77,0
2025-01-11,Sandwich,140,0
2025-01-11,Rice Bowl,135,0
2025-01-11,Noodles,132,0
2025-01-11,Soup,63,0
2025-01-12,Pizza,136,0
2025-01-12,Burger,150,0
2025-01-12,Pasta,90,0
2025-01-12,Salad,86,0
2025-01-12,Sandwich,128,0
2025-01-12,Rice Bowl,129,0
2025-01-12,Noodles,125,0
2025-01-12,Soup,58,0
2025-01-13,Pizza,59,0
2025-01-13,Burger,85,0
2025-01-13,Pasta,74,0
2025-01-13,Salad,47,0
2025-01-13,Sandwich,86,0
2025-01-13,Rice Bowl,80,0
2025-01-13,Noodles,59,0
2025-01-13,Soup,34,0
2025-01-14,Pizza,83,0
2025-01-14,Burger,79,0
2025-01-14,Pasta,60,0
2025-01-14,Salad,43,0
2025-01-14,Sandwich,83,0
2025-01-14,Rice Bowl,96,0
2025-01-14,Noodles,58,0
2025-01-14,Soup,38,0
2025-01-15,Pizza,69,0
2025-01-15,Burger,118,0
2025-01-15,Pasta,59,0
2025-01-15,Salad,48,0
2025-01-15,Sandwich,98,0
2025-01-15,Rice Bowl,91,0
2025-01-15,Noodles,72,0
2025-01-15,Soup,37,0
2025-01-16,Pizza,80,0
2025-01-16,Burger,95,0
2025-01-16,Pasta,64,0
2025-01-16,Salad,52,0
2025-01-16,Sandwich,85,0
2025-01-16,Rice Bowl,81,0
2025-01-16,Noodles,83,0
2025-01-16,Soup,49,0
2025-01-17,Pizza,95,0
2025-01-17,Burger,95,0
2025-01-17,Pasta,66,0
2025-01-17,Salad,67,0
2025-01-17,Sandwich,95,0
2025-01-17,Rice Bowl,81,0
2025-01-17,Noodles,89,0
2025-01-17,Soup,48,0
2025-01-18,Pizza,143,0
2025-01-18,Burger,153,0
2025-01-18,Pasta,95,0
2025-01-18,Salad,100,0
2025-01-18,Sandwich,136,0
2025-01-18,Rice Bowl,153,0
2025-01-18,Noodles,137,0
2025-01-18,Soup,70,0
2025-01-19,Pizza,115,0
2025-01-19,Burger,141,0
2025-01-19,Pasta,113,0
2025-01-19,Salad,89,0
2025-01-19,Sandwich,165,0
2025-01-19,Rice Bowl,111,0
2025-01-19,Noodles,100,0
2025-01-19,Soup,73,0
2025-01-20,Pizza,78,0
2025-01-20,Burger,103,0
2025-01-20,Pasta,55,0
2025-01-20,Salad,46,0
2025-01-20,Sandwich,87,0
2025-01-20,Rice Bowl,82,0
2025-01-20,Noodles,65,0
2025-01-20,Soup,29,0
2025-01-21,Pizza,78,0
2025-01-21,Burger,85,0
2025-01-21,Pasta,65,0
2025-01-21,Salad,56,0
2025-01-21,Sandwich,82,0
2025-01-21,Rice Bowl,91,0
2025-01-21,Noodles,62,0
2025-01-21,Soup,40,0
2025-01-22,Pizza,95,0
2025-01-22,Burger,84,0
2025-01-22,Pasta,56,0
2025-01-22,Salad,48,0
2025-01-22,Sandwich,75,0
2025-01-22,Rice Bowl,93,0
2025-01-22,Noodles,87,0
2025-01-22,Soup,38,0
2025-01-23,Pizza,75,0
2025-01-23,Burger,102,0
2025-01-23,Pasta,80,0
2025-01-23,Salad,42,0
2025-01-23,Sandwich,97,0
2025-01-23,Rice Bowl,93,0
2025-01-23,Noodles,83,0
2025-01-23,Soup,37,0
2025-01-24,Pizza,99,0
2025-01-24,Burger,96,0
2025-01-24,Pasta,70,0
2025-01-24,Salad,66,0
2025-01-24,Sandwich,113,0
2025-01-24,Rice Bowl,78,0
2025-01-24,Noodles,77,0
2025-01-24,Soup,40,0
2025-01-25,Pizza,122,0
2025-01-25,Burger,151,0
2025-01-25,Pasta,97,0
2025-01-25,Salad,83,0
2025-01-25,Sandwich,166,0
2025-01-25,Rice Bowl,149,0
2025-01-25,Noodles,135,0
2025-01-25,Soup,56,0
2025-01-26,Pizza,147,0
2025-01-26,Burger,177,0
2025-01-26,Pasta,122,0
2025-01-26,Salad,88,0
2025-01-26,Sandwich,164,0
2025-01-26,Rice Bowl,134,0
2025-01-26,Noodles,102,0
2025-01-26,Soup,65,0
2025-01-27,Pizza,78,0
2025-01-27,Burger,98,0
2025-01-27,Pasta,63,0
2025-01-27,Salad,37,0
2025-01-27,Sandwich,76,0
2025-01-27,Rice Bowl,89,0
2025-01-27,Noodles,69,0
2025-01-27,Soup,36,0
2025-01-28,Pizza,68,0
2025-01-28,Burger,90,0
2025-01-28,Pasta,77,0
2025-01-28,Salad,50,0
2025-01-28,Sandwich,95,0
2025-01-28,Rice Bowl,79,0
2025-01-28,Noodles,74,0
2025-01-28,Soup,34,0
2025-01-29,Pizza,86,0
2025-01-29,Burger,97,0
2025-01-29,Pasta,68,0
2025-01-29,Salad,52,0
2025-01-29,Sandwich,105,0
2025-01-29,Rice Bowl,70,0
2025-01-29,Noodles,84,0
2025-01-29,Soup,36,0
2025-01-30,Pizza,82,0
2025-01-30,Burger,84,0
2025-01-30,Pasta,67,0
2025-01-30,Salad,52,0
2025-01-30,Sandwich,77,0
2025-01-30,Rice Bowl,88,0
2025-01-30,Noodles,92,0
2025-01-30,Soup,35,0
2025-01-31,Pizza,101,0
2025-01-31,Burger,110,0
2025-01-31,Pasta,85,0
2025-01-31,Salad,51,0
2025-01-31,Sandwich,89,0
2025-01-31,Rice Bowl,84,0
2025-01-31,Noodles,71,0
2025-01-31,Soup,40,0
2025-02-01,Pizza,144,0
2025-02-01,Burger,194,0
2025-02-01,Pasta,133,0
2025-02-01,Salad,90,0
2025-02-01,Sandwich,128,0
2025-02-01,Rice Bowl,131,0
2025-02-01,Noodles,117,0
2025-02-01,Soup,60,0
2025-02-02,Pizza,125,0
2025-02-02,Burger,158,0
2025-02-02,Pasta,102,0
2025-02-02,Salad,73,0
2025-02-02,Sandwich,158,0
2025-02-02,Rice Bowl,147,0
2025-02-02,Noodles,108,0
2025-02-02,Soup,72,0
2025-02-03,Pizza,85,0
2025-02-03,Burger,83,0
2025-02-03,Pasta,59,0
2025-02-03,Salad,45,0
2025-02-03,Sandwich,95,0
2025-02-03,Rice Bowl,88,0
2025-02-03,Noodles,56,0
2025-02-03,Soup,34,0
2025-02-04,Pizza,77,0
2025-02-04,Burger,95,0
2025-02-04,Pasta,58,0
2025-02-04,Salad,54,0
2025-02-04,Sandwich,91,0
2025-02-04,Rice Bowl,91,0
2025-02-04,Noodles,81,0
2025-02-04,Soup,41,0
2025-02-05,Pizza,78,0
2025-02-05,Burger,104,0
2025-02-05,Pasta,60,0
2025-02-05,Salad,53,0
2025-02-05,Sandwich,78,0
2025-02-05,Rice Bowl,91,0
2025-02-05,Noodles,66,0
2025-02-05,Soup,33,0
2025-02-06,Pizza,72,0
2025-02-06,Burger,84,0
2025-02-06,Pasta,79,0
2025-02-06,Salad,57,0
2025-02-06,Sandwich,95,0
2025-02-06,Rice Bowl,77,0
2025-02-06,Noodles,65,0
2025-02-06,Soup,33,0
2025-02-07,Pizza,79,0
2025-02-07,Burger,132,0
2025-02-07,Pasta,72,0
2025-02-07,Salad,54,0
2025-02-07,Sandwich,87,0
2025-02-07,Rice Bowl,86,0
2025-02-07,Noodles,86,0
2025-02-07,Soup,47,0
2025-02-08,Pizza,121,0
2025-02-08,Burger,139,0
2025-02-08,Pasta,113,0
2025-02-08,Salad,75,0
2025-02-08,Sandwich,135,0
2025-02-08,Rice Bowl,170,0
2025-02-08,Noodles,132,0
2025-02-08,Soup,69,0
2025-02-09,Pizza,120,0
2025-02-09,Burger,151,0
2025-02-09,Pasta,110,0
2025-02-09,Salad,84,0
2025-02-09,Sandwich,151,0
2025-02-09,Rice Bowl,115,0
2025-02-09,Noodles,117,0
2025-02-09,Soup,60,0
2025-02-10,Pizza,82,0
2025-02-10,Burger,94,0
2025-02-10,Pasta,63,0
2025-02-10,Salad,38,0
2025-02-10,Sandwich,84,0
2025-02-10,Rice Bowl,64,0
2025-02-10,Noodles,63,0
2025-02-10,Soup,30,0
2025-02-11,Pizza,81,0
2025-02-11,Burger,83,0
2025-02-11,Pasta,63,0
2025-02-11,Salad,55,0
2025-02-11,Sandwich,75,0
2025-02-11,Rice Bowl,81,0
2025-02-11,Noodles,68,0
2025-02-11,Soup,30,0
2025-02-12,Pizza,89,0
2025-02-12,Burger,82,0
2025-02-12,Pasta,69,0
2025-02-12,Salad,51,0
2025-02-12,Sandwich,94,0
2025-02-12,Rice Bowl,91,0
2025-02-12,Noodles,67,0
2025-02-12,Soup,32,0
2025-02-13,Pizza,91,0
2025-02-13,Burger,106,0
2025-02-13,Pasta,83,0
2025-02-13,Salad,59,0
2025-02-13,Sandwich,107,0
2025-02-13,Rice Bowl,88,0
2025-02-13,Noodles,73,0
2025-02-13,Soup,46,0
2025-02-14,Pizza,90,0
2025-02-14,Burger,100,0
2025-02-14,Pasta,91,0
2025-02-14,Salad,66,0
2025-02-14,Sandwich,102,0
2025-02-14,Rice Bowl,81,0
2025-02-14,Noodles,82,0
2025-02-14,Soup,51,0
2025-02-15,Pizza,156,0
2025-02-15,Burger,148,0
2025-02-15,Pasta,97,0
2025-02-15,Salad,97,0
2025-02-15,Sandwich,145,0
2025-02-15,Rice Bowl,146,0
2025-02-15,Noodles,150,0
2025-02-15,Soup,55,0
2025-02-16,Pizza,132,0
2025-02-16,Burger,129,0
2025-02-16,Pasta,103,0
2025-02-16,Salad,87,0
2025-02-16,Sandwich,136,0
2025-02-16,Rice Bowl,158,0
2025-02-16,Noodles,119,0
2025-02-16,Soup,57,0
2025-02-17,Pizza,63,0
2025-02-17,Burger,84,0
2025-02-17,Pasta,59,0
2025-02-17,Salad,37,0
2025-02-17,Sandwich,76,0
2025-02-17,Rice Bowl,75,0
2025-02-17,Noodles,73,0
2025-02-17,Soup,38,0
2025-02-18,Pizza,82,0
2025-02-18,Burger,76,0
2025-02-18,Pasta,58,0
2025-02-18,Salad,50,0
2025-02-18,Sandwich,84,0
2025-02-18,Rice Bowl,64,0
2025-02-18,Noodles,79,0
2025-02-18,Soup,42,0
2025-02-19,Pizza,81,0
2025-02-19,Burger,82,0
2025-02-19,Pasta,77,0
2025-02-19,Salad,51,0
2025-02-19,Sandwich,100,0
2025-02-19,Rice Bowl,93,0
2025-02-19,Noodles,84,0
2025-02-19,Soup,40,0
2025-02-20,Pizza,71,0
2025-02-20,Burger,112,0
2025-02-20,Pasta,77,0
2025-02-20,Salad,57,0
2025-02-20,Sandwich,82,0
2025-02-20,Rice Bowl,78,0
2025-02-20,Noodles,91,0
2025-02-20,Soup,46,0
2025-02-21,Pizza,107,0
2025-02-21,Burger,126,0
2025-02-21,Pasta,83,0
2025-02-21,Salad,61,0
2025-02-21,Sandwich,119,0
2025-02-21,Rice Bowl,100,0
2025-02-21,Noodles,90,0
2025-02-21,Soup,39,0
2025-02-22,Pizza,133,0
2025-02-22,Burger,183,0
2025-02-22,Pasta,107,0
2025-02-22,Salad,74,0
2025-02-22,Sandwich,140,0
2025-02-22,Rice Bowl,128,0
2025-02-22,Noodles,112,0
2025-02-22,Soup,65,0
2025-02-23,Pizza,145,0
2025-02-23,Burger,156,0
2025-02-23,Pasta,95,0
2025-02-23,Salad,64,0
2025-02-23,Sandwich,151,0
2025-02-23,Rice Bowl,126,0
2025-02-23,Noodles,132,0
2025-02-23,Soup,66,0
2025-02-24,Pizza,80,0
2025-02-24,Burger,81,0
2025-02-24,Pasta,67,0
2025-02-24,Salad,40,0
2025-02-24,Sandwich,95,0
2025-02-24,Rice Bowl,80,0
2025-02-24,Noodles,62,0
2025-02-24,Soup,32,0
2025-02-25,Pizza,66,0
2025-02-25,Burger,102,0
2025-02-25,Pasta,59,0
2025-02-25,Salad,49,0
2025-02-25,Sandwich,77,0
2025-02-25,Rice Bowl,85,0
2025-02-25,Noodles,80,0
2025-02-25,Soup,42,0
2025-02-26,Pizza,88,0
2025-02-26,Burger,87,0
2025-02-26,Pasta,58,0
2025-02-26,Salad,53,0
2025-02-26,Sandwich,85,0
2025-02-26,Rice Bowl,82,0
2025-02-26,Noodles,60,0
2025-02-26,Soup,36,0
2025-02-27,Pizza,68,0
2025-02-27,Burger,120,0
2025-02-27,Pasta,65,0
2025-02-27,Salad,53,0
2025-02-27,Sandwich,77,0
2025-02-27,Rice Bowl,95,0
2025-02-27,Noodles,73,0
2025-02-27,Soup,48,0
2025-02-28,Pizza,106,0
2025-02-28,Burger,106,0
2025-02-28,Pasta,93,0
2025-02-28,Salad,68,0
2025-02-28,Sandwich,116,0
2025-02-28,Rice Bowl,111,0
2025-02-28,Noodles,77,0
2025-02-28,Soup,47,0
2025-03-01,Pizza,111,0
2025-03-01,Burger,141,0
2025-03-01,Pasta,141,0
2025-03-01,Salad,78,0
2025-03-01,Sandwich,167,0
2025-03-01,Rice Bowl,161,0
2025-03-01,Noodles,144,0
2025-03-01,Soup,81,0
2025-03-02,Pizza,111,0
2025-03-02,Burger,127,0
2025-03-02,Pasta,105,0
2025-03-02,Salad,66,0
2025-03-02,Sandwich,113,0
2025-03-02,Rice Bowl,125,0
2025-03-02,Noodles,130,0
2025-03-02,Soup,64,0
2025-03-03,Pizza,66,0
2025-03-03,Burger,95,0
2025-03-03,Pasta,56,0
2025-03-03,Salad,36,0
2025-03-03,Sandwich,89,0
2025-03-03,Rice Bowl,80,0
2025-03-03,Noodles,74,0
2025-03-03,Soup,29,0
2025-03-04,Pizza,86,0
2025-03-04,Burger,99,0
2025-03-04,Pasta,68,0
2025-03-04,Salad,49,0
2025-03-04,Sandwich,97,0
2025-03-04,Rice Bowl,83,0
2025-03-04,Noodles,73,0
2025-03-04,Soup,45,0
2025-03-05,Pizza,88,0
2025-03-05,Burger,97,0
2025-03-05,Pasta,75,0
2025-03-05,Salad,47,0
2025-03-05,Sandwich,80,0
2025-03-05,Rice Bowl,88,0
2025-03-05,Noodles,87,0
2025-03-05,Soup,46,0
2025-03-06,Pizza,78,0
2025-03-06,Burger,106,0
2025-03-06,Pasta,65,0
2025-03-06,Salad,62,0
2025-03-06,Sandwich,112,0
2025-03-06,Rice Bowl,94,0
2025-03-06,Noodles,88,0
2025-03-06,Soup,45,0
2025-03-07,Pizza,95,0
2025-03-07,Burger,94,0
2025-03-07,Pasta,79,0
2025-03-07,Salad,61,0
2025-03-07,Sandwich,110,0
2025-03-07,Rice Bowl,92,0
2025-03-07,Noodles,101,0
2025-03-07,Soup,39,0
2025-03-08,Pizza,135,0
2025-03-08,Burger,181,0
2025-03-08,Pasta,127,0
2025-03-08,Salad,89,0
2025-03-08,Sandwich,138,0
2025-03-08,Rice Bowl,123,0
2025-03-08,Noodles,133,0
2025-03-08,Soup,70,0
2025-03-09,Pizza,108,0
2025-03-09,Burger,168,0
2025-03-09,Pasta,107,0
